,Target,QID Combination,DiSCO Score
3499,PINCP,"('POVPIP', 'RAC1P', 'SEX', 'WGTP')",0.0004
3500,PINCP,"('DVET', 'POVPIP', 'RAC1P', 'SEX')",0.0
3501,PINCP,"('DEAR', 'POVPIP', 'RAC1P', 'SEX')",0.0
3502,PINCP,"('PINCP_DECILE', 'POVPIP', 'RAC1P', 'SEX')",0.0022
3503,PINCP,"('DEYE', 'POVPIP', 'RAC1P', 'SEX')",0.0002
3504,PINCP,"('HISP', 'MSP', 'RAC1P', 'SEX')",0.0003
3505,PINCP,"('HISP', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0001
3506,PINCP,"('HISP', 'OWN_RENT', 'RAC1P', 'SEX')",0.0001
3507,PINCP,"('EDU', 'HISP', 'RAC1P', 'SEX')",0.0006
3508,PINCP,"('HISP', 'INDP', 'RAC1P', 'SEX')",0.0
3509,PINCP,"('DREM', 'HISP', 'RAC1P', 'SEX')",0.0001
3510,PINCP,"('HISP', 'RAC1P', 'SEX', 'WGTP')",0.0001
3511,PINCP,"('DVET', 'HISP', 'RAC1P', 'SEX')",0.0001
3512,PINCP,"('DEAR', 'HISP', 'RAC1P', 'SEX')",0.0001
3513,PINCP,"('HISP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0013
3514,PINCP,"('DEYE', 'HISP', 'RAC1P', 'SEX')",0.0001
3515,PINCP,"('HOUSING_TYPE', 'MSP', 'RAC1P', 'SEX')",0.0003
3516,PINCP,"('MSP', 'OWN_RENT', 'RAC1P', 'SEX')",0.0005
3517,PINCP,"('EDU', 'MSP', 'RAC1P', 'SEX')",0.0007
3518,PINCP,"('INDP', 'MSP', 'RAC1P', 'SEX')",0.0
3519,PINCP,"('DREM', 'MSP', 'RAC1P', 'SEX')",0.0002
3520,PINCP,"('MSP', 'RAC1P', 'SEX', 'WGTP')",0.0005
3521,PINCP,"('DVET', 'MSP', 'RAC1P', 'SEX')",0.0001
3522,PINCP,"('DEAR', 'MSP', 'RAC1P', 'SEX')",0.0001
3523,PINCP,"('MSP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0031
3524,PINCP,"('DEYE', 'MSP', 'RAC1P', 'SEX')",0.0002
3525,PINCP,"('HOUSING_TYPE', 'OWN_RENT', 'RAC1P', 'SEX')",0.0002
3526,PINCP,"('EDU', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0001
3527,PINCP,"('HOUSING_TYPE', 'INDP', 'RAC1P', 'SEX')",0.0
3528,PINCP,"('DREM', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0001
3529,PINCP,"('HOUSING_TYPE', 'RAC1P', 'SEX', 'WGTP')",0.0001
3530,PINCP,"('DVET', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0
3531,PINCP,"('DEAR', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0001
3532,PINCP,"('HOUSING_TYPE', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0008
3533,PINCP,"('DEYE', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0
3534,PINCP,"('EDU', 'OWN_RENT', 'RAC1P', 'SEX')",0.0003
3535,PINCP,"('INDP', 'OWN_RENT', 'RAC1P', 'SEX')",0.0
3536,PINCP,"('DREM', 'OWN_RENT', 'RAC1P', 'SEX')",0.0002
3537,PINCP,"('OWN_RENT', 'RAC1P', 'SEX', 'WGTP')",0.0001
3538,PINCP,"('DVET', 'OWN_RENT', 'RAC1P', 'SEX')",0.0001
3539,PINCP,"('DEAR', 'OWN_RENT', 'RAC1P', 'SEX')",0.0002
3540,PINCP,"('OWN_RENT', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0015
3541,PINCP,"('DEYE', 'OWN_RENT', 'RAC1P', 'SEX')",0.0001
3542,PINCP,"('EDU', 'INDP', 'RAC1P', 'SEX')",0.0
3543,PINCP,"('DREM', 'EDU', 'RAC1P', 'SEX')",0.0001
3544,PINCP,"('EDU', 'RAC1P', 'SEX', 'WGTP')",0.0003
3545,PINCP,"('DVET', 'EDU', 'RAC1P', 'SEX')",0.0
3546,PINCP,"('DEAR', 'EDU', 'RAC1P', 'SEX')",0.0001
3547,PINCP,"('EDU', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0032
3548,PINCP,"('DEYE', 'EDU', 'RAC1P', 'SEX')",0.0003
3549,PINCP,"('DREM', 'INDP', 'RAC1P', 'SEX')",0.0
3550,PINCP,"('INDP', 'RAC1P', 'SEX', 'WGTP')",0.0
3551,PINCP,"('DVET', 'INDP', 'RAC1P', 'SEX')",0.0
3552,PINCP,"('DEAR', 'INDP', 'RAC1P', 'SEX')",0.0
3553,PINCP,"('INDP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0007
3554,PINCP,"('DEYE', 'INDP', 'RAC1P', 'SEX')",0.0
3555,PINCP,"('DREM', 'RAC1P', 'SEX', 'WGTP')",0.0002
3556,PINCP,"('DREM', 'DVET', 'RAC1P', 'SEX')",0.0
3557,PINCP,"('DEAR', 'DREM', 'RAC1P', 'SEX')",0.0
3558,PINCP,"('DREM', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.001
3559,PINCP,"('DEYE', 'DREM', 'RAC1P', 'SEX')",0.0
3560,PINCP,"('DVET', 'RAC1P', 'SEX', 'WGTP')",0.0001
3561,PINCP,"('DEAR', 'RAC1P', 'SEX', 'WGTP')",0.0001
3562,PINCP,"('PINCP_DECILE', 'RAC1P', 'SEX', 'WGTP')",0.0018
3563,PINCP,"('DEYE', 'RAC1P', 'SEX', 'WGTP')",0.0001
3564,PINCP,"('DEAR', 'DVET', 'RAC1P', 'SEX')",0.0
3565,PINCP,"('DVET', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0002
3566,PINCP,"('DEYE', 'DVET', 'RAC1P', 'SEX')",0.0
3567,PINCP,"('DEAR', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0007
3568,PINCP,"('DEAR', 'DEYE', 'RAC1P', 'SEX')",0.0
3569,PINCP,"('DEYE', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0009
3570,WGTP,"('NPF', 'PUMA', 'RAC1P', 'SEX')",0.0006
3571,WGTP,"('AGEP', 'PUMA', 'RAC1P', 'SEX')",0.0004
3572,WGTP,"('DENSITY', 'PUMA', 'RAC1P', 'SEX')",0.0
3573,WGTP,"('PUMA', 'PWGTP', 'RAC1P', 'SEX')",0.0023
3574,WGTP,"('INDP_CAT', 'PUMA', 'RAC1P', 'SEX')",0.0002
3575,WGTP,"('NOC', 'PUMA', 'RAC1P', 'SEX')",0.0059
3576,WGTP,"('DPHY', 'PUMA', 'RAC1P', 'SEX')",0.0001
3577,WGTP,"('POVPIP', 'PUMA', 'RAC1P', 'SEX')",0.0003
3578,WGTP,"('HISP', 'PUMA', 'RAC1P', 'SEX')",0.0002
3579,WGTP,"('MSP', 'PUMA', 'RAC1P', 'SEX')",0.0005
3580,WGTP,"('HOUSING_TYPE', 'PUMA', 'RAC1P', 'SEX')",0.0115
3581,WGTP,"('OWN_RENT', 'PUMA', 'RAC1P', 'SEX')",0.0068
3582,WGTP,"('EDU', 'PUMA', 'RAC1P', 'SEX')",0.0007
3583,WGTP,"('INDP', 'PUMA', 'RAC1P', 'SEX')",0.0
3584,WGTP,"('DREM', 'PUMA', 'RAC1P', 'SEX')",0.0007
3585,WGTP,"('PINCP', 'PUMA', 'RAC1P', 'SEX')",0.0002
3586,WGTP,"('DVET', 'PUMA', 'RAC1P', 'SEX')",0.0
3587,WGTP,"('DEAR', 'PUMA', 'RAC1P', 'SEX')",0.0
3588,WGTP,"('PINCP_DECILE', 'PUMA', 'RAC1P', 'SEX')",0.0007
3589,WGTP,"('DEYE', 'PUMA', 'RAC1P', 'SEX')",0.0001
3590,WGTP,"('AGEP', 'NPF', 'RAC1P', 'SEX')",0.0002
3591,WGTP,"('DENSITY', 'NPF', 'RAC1P', 'SEX')",0.0004
3592,WGTP,"('NPF', 'PWGTP', 'RAC1P', 'SEX')",0.0027
3593,WGTP,"('INDP_CAT', 'NPF', 'RAC1P', 'SEX')",0.0003
3594,WGTP,"('NOC', 'NPF', 'RAC1P', 'SEX')",0.0023
3595,WGTP,"('DPHY', 'NPF', 'RAC1P', 'SEX')",0.0003
3596,WGTP,"('NPF', 'POVPIP', 'RAC1P', 'SEX')",0.0008
3597,WGTP,"('HISP', 'NPF', 'RAC1P', 'SEX')",0.0006
3598,WGTP,"('MSP', 'NPF', 'RAC1P', 'SEX')",0.0004
3599,WGTP,"('HOUSING_TYPE', 'NPF', 'RAC1P', 'SEX')",0.002
3600,WGTP,"('NPF', 'OWN_RENT', 'RAC1P', 'SEX')",0.0026
3601,WGTP,"('EDU', 'NPF', 'RAC1P', 'SEX')",0.0004
3602,WGTP,"('INDP', 'NPF', 'RAC1P', 'SEX')",0.0
3603,WGTP,"('DREM', 'NPF', 'RAC1P', 'SEX')",0.0004
3604,WGTP,"('NPF', 'PINCP', 'RAC1P', 'SEX')",0.0002
3605,WGTP,"('DVET', 'NPF', 'RAC1P', 'SEX')",0.0
3606,WGTP,"('DEAR', 'NPF', 'RAC1P', 'SEX')",0.0
3607,WGTP,"('NPF', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0007
3608,WGTP,"('DEYE', 'NPF', 'RAC1P', 'SEX')",0.0
3609,WGTP,"('AGEP', 'DENSITY', 'RAC1P', 'SEX')",0.0004
3610,WGTP,"('AGEP', 'PWGTP', 'RAC1P', 'SEX')",0.0011
3611,WGTP,"('AGEP', 'INDP_CAT', 'RAC1P', 'SEX')",0.0002
3612,WGTP,"('AGEP', 'NOC', 'RAC1P', 'SEX')",0.0031
3613,WGTP,"('AGEP', 'DPHY', 'RAC1P', 'SEX')",0.0001
3614,WGTP,"('AGEP', 'POVPIP', 'RAC1P', 'SEX')",0.0003
3615,WGTP,"('AGEP', 'HISP', 'RAC1P', 'SEX')",0.0002
3616,WGTP,"('AGEP', 'MSP', 'RAC1P', 'SEX')",0.0004
3617,WGTP,"('AGEP', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0056
3618,WGTP,"('AGEP', 'OWN_RENT', 'RAC1P', 'SEX')",0.0039
3619,WGTP,"('AGEP', 'EDU', 'RAC1P', 'SEX')",0.001
3620,WGTP,"('AGEP', 'INDP', 'RAC1P', 'SEX')",0.0
3621,WGTP,"('AGEP', 'DREM', 'RAC1P', 'SEX')",0.0001
3622,WGTP,"('AGEP', 'PINCP', 'RAC1P', 'SEX')",0.0002
3623,WGTP,"('AGEP', 'DVET', 'RAC1P', 'SEX')",0.0
3624,WGTP,"('AGEP', 'DEAR', 'RAC1P', 'SEX')",0.0001
3625,WGTP,"('AGEP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0008
3626,WGTP,"('AGEP', 'DEYE', 'RAC1P', 'SEX')",0.0001
3627,WGTP,"('DENSITY', 'PWGTP', 'RAC1P', 'SEX')",0.001
3628,WGTP,"('DENSITY', 'INDP_CAT', 'RAC1P', 'SEX')",0.0001
3629,WGTP,"('DENSITY', 'NOC', 'RAC1P', 'SEX')",0.0074
3630,WGTP,"('DENSITY', 'DPHY', 'RAC1P', 'SEX')",0.0002
3631,WGTP,"('DENSITY', 'POVPIP', 'RAC1P', 'SEX')",0.0006
3632,WGTP,"('DENSITY', 'HISP', 'RAC1P', 'SEX')",0.0004
3633,WGTP,"('DENSITY', 'MSP', 'RAC1P', 'SEX')",0.0004
3634,WGTP,"('DENSITY', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.015
3635,WGTP,"('DENSITY', 'OWN_RENT', 'RAC1P', 'SEX')",0.0092
3636,WGTP,"('DENSITY', 'EDU', 'RAC1P', 'SEX')",0.0006
3637,WGTP,"('DENSITY', 'INDP', 'RAC1P', 'SEX')",0.0
3638,WGTP,"('DENSITY', 'DREM', 'RAC1P', 'SEX')",0.0004
3639,WGTP,"('DENSITY', 'PINCP', 'RAC1P', 'SEX')",0.0001
3640,WGTP,"('DENSITY', 'DVET', 'RAC1P', 'SEX')",0.0
3641,WGTP,"('DEAR', 'DENSITY', 'RAC1P', 'SEX')",0.0001
3642,WGTP,"('DENSITY', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0006
3643,WGTP,"('DENSITY', 'DEYE', 'RAC1P', 'SEX')",0.0001
3644,WGTP,"('INDP_CAT', 'PWGTP', 'RAC1P', 'SEX')",0.0005
3645,WGTP,"('NOC', 'PWGTP', 'RAC1P', 'SEX')",0.0029
3646,WGTP,"('DPHY', 'PWGTP', 'RAC1P', 'SEX')",0.0004
3647,WGTP,"('POVPIP', 'PWGTP', 'RAC1P', 'SEX')",0.0016
3648,WGTP,"('HISP', 'PWGTP', 'RAC1P', 'SEX')",0.0005
3649,WGTP,"('MSP', 'PWGTP', 'RAC1P', 'SEX')",0.0011
3650,WGTP,"('HOUSING_TYPE', 'PWGTP', 'RAC1P', 'SEX')",0.0027
3651,WGTP,"('OWN_RENT', 'PWGTP', 'RAC1P', 'SEX')",0.0022
3652,WGTP,"('EDU', 'PWGTP', 'RAC1P', 'SEX')",0.0015
3653,WGTP,"('INDP', 'PWGTP', 'RAC1P', 'SEX')",0.0001
3654,WGTP,"('DREM', 'PWGTP', 'RAC1P', 'SEX')",0.0003
3655,WGTP,"('PINCP', 'PWGTP', 'RAC1P', 'SEX')",0.0007
3656,WGTP,"('DVET', 'PWGTP', 'RAC1P', 'SEX')",0.0
3657,WGTP,"('DEAR', 'PWGTP', 'RAC1P', 'SEX')",0.0001
3658,WGTP,"('PINCP_DECILE', 'PWGTP', 'RAC1P', 'SEX')",0.0025
3659,WGTP,"('DEYE', 'PWGTP', 'RAC1P', 'SEX')",0.0001
3660,WGTP,"('INDP_CAT', 'NOC', 'RAC1P', 'SEX')",0.0008
3661,WGTP,"('DPHY', 'INDP_CAT', 'RAC1P', 'SEX')",0.0
3662,WGTP,"('INDP_CAT', 'POVPIP', 'RAC1P', 'SEX')",0.0003
3663,WGTP,"('HISP', 'INDP_CAT', 'RAC1P', 'SEX')",0.0001
3664,WGTP,"('INDP_CAT', 'MSP', 'RAC1P', 'SEX')",0.0004
3665,WGTP,"('HOUSING_TYPE', 'INDP_CAT', 'RAC1P', 'SEX')",0.0051
3666,WGTP,"('INDP_CAT', 'OWN_RENT', 'RAC1P', 'SEX')",0.0021
3667,WGTP,"('EDU', 'INDP_CAT', 'RAC1P', 'SEX')",0.0002
3668,WGTP,"('INDP', 'INDP_CAT', 'RAC1P', 'SEX')",0.0
3669,WGTP,"('DREM', 'INDP_CAT', 'RAC1P', 'SEX')",0.0
3670,WGTP,"('INDP_CAT', 'PINCP', 'RAC1P', 'SEX')",0.0001
3671,WGTP,"('DVET', 'INDP_CAT', 'RAC1P', 'SEX')",0.0
3672,WGTP,"('DEAR', 'INDP_CAT', 'RAC1P', 'SEX')",0.0
3673,WGTP,"('INDP_CAT', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0008
3674,WGTP,"('DEYE', 'INDP_CAT', 'RAC1P', 'SEX')",0.0001
3675,WGTP,"('DPHY', 'NOC', 'RAC1P', 'SEX')",0.0023
3676,WGTP,"('NOC', 'POVPIP', 'RAC1P', 'SEX')",0.0004
3677,WGTP,"('HISP', 'NOC', 'RAC1P', 'SEX')",0.0022
3678,WGTP,"('MSP', 'NOC', 'RAC1P', 'SEX')",0.0041
3679,WGTP,"('HOUSING_TYPE', 'NOC', 'RAC1P', 'SEX')",0.0033
3680,WGTP,"('NOC', 'OWN_RENT', 'RAC1P', 'SEX')",0.0033
3681,WGTP,"('EDU', 'NOC', 'RAC1P', 'SEX')",0.0041
3682,WGTP,"('INDP', 'NOC', 'RAC1P', 'SEX')",0.0
3683,WGTP,"('DREM', 'NOC', 'RAC1P', 'SEX')",0.0022
3684,WGTP,"('NOC', 'PINCP', 'RAC1P', 'SEX')",0.0005
3685,WGTP,"('DVET', 'NOC', 'RAC1P', 'SEX')",0.0017
3686,WGTP,"('DEAR', 'NOC', 'RAC1P', 'SEX')",0.0036
3687,WGTP,"('NOC', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0043
3688,WGTP,"('DEYE', 'NOC', 'RAC1P', 'SEX')",0.003
3689,WGTP,"('DPHY', 'POVPIP', 'RAC1P', 'SEX')",0.0003
3690,WGTP,"('DPHY', 'HISP', 'RAC1P', 'SEX')",0.0002
3691,WGTP,"('DPHY', 'MSP', 'RAC1P', 'SEX')",0.0
3692,WGTP,"('DPHY', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0035
3693,WGTP,"('DPHY', 'OWN_RENT', 'RAC1P', 'SEX')",0.0033
3694,WGTP,"('DPHY', 'EDU', 'RAC1P', 'SEX')",0.0002
3695,WGTP,"('DPHY', 'INDP', 'RAC1P', 'SEX')",0.0
3696,WGTP,"('DPHY', 'DREM', 'RAC1P', 'SEX')",0.0
3697,WGTP,"('DPHY', 'PINCP', 'RAC1P', 'SEX')",0.0
3698,WGTP,"('DPHY', 'DVET', 'RAC1P', 'SEX')",0.0
3699,WGTP,"('DEAR', 'DPHY', 'RAC1P', 'SEX')",0.0
3700,WGTP,"('DPHY', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0002
3701,WGTP,"('DEYE', 'DPHY', 'RAC1P', 'SEX')",0.0001
3702,WGTP,"('HISP', 'POVPIP', 'RAC1P', 'SEX')",0.0001
3703,WGTP,"('MSP', 'POVPIP', 'RAC1P', 'SEX')",0.0004
3704,WGTP,"('HOUSING_TYPE', 'POVPIP', 'RAC1P', 'SEX')",0.0025
3705,WGTP,"('OWN_RENT', 'POVPIP', 'RAC1P', 'SEX')",0.0003
3706,WGTP,"('EDU', 'POVPIP', 'RAC1P', 'SEX')",0.0005
3707,WGTP,"('INDP', 'POVPIP', 'RAC1P', 'SEX')",0.0
3708,WGTP,"('DREM', 'POVPIP', 'RAC1P', 'SEX')",0.0002
3709,WGTP,"('PINCP', 'POVPIP', 'RAC1P', 'SEX')",0.0003
3710,WGTP,"('DVET', 'POVPIP', 'RAC1P', 'SEX')",0.0
3711,WGTP,"('DEAR', 'POVPIP', 'RAC1P', 'SEX')",0.0001
3712,WGTP,"('PINCP_DECILE', 'POVPIP', 'RAC1P', 'SEX')",0.0006
3713,WGTP,"('DEYE', 'POVPIP', 'RAC1P', 'SEX')",0.0001
3714,WGTP,"('HISP', 'MSP', 'RAC1P', 'SEX')",0.0002
3715,WGTP,"('HISP', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0036
3716,WGTP,"('HISP', 'OWN_RENT', 'RAC1P', 'SEX')",0.0031
3717,WGTP,"('EDU', 'HISP', 'RAC1P', 'SEX')",0.0002
3718,WGTP,"('HISP', 'INDP', 'RAC1P', 'SEX')",0.0
3719,WGTP,"('DREM', 'HISP', 'RAC1P', 'SEX')",0.0002
3720,WGTP,"('HISP', 'PINCP', 'RAC1P', 'SEX')",0.0001
3721,WGTP,"('DVET', 'HISP', 'RAC1P', 'SEX')",0.0
3722,WGTP,"('DEAR', 'HISP', 'RAC1P', 'SEX')",0.0
3723,WGTP,"('HISP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0002
3724,WGTP,"('DEYE', 'HISP', 'RAC1P', 'SEX')",0.0001
3725,WGTP,"('HOUSING_TYPE', 'MSP', 'RAC1P', 'SEX')",0.0056
3726,WGTP,"('MSP', 'OWN_RENT', 'RAC1P', 'SEX')",0.0065
3727,WGTP,"('EDU', 'MSP', 'RAC1P', 'SEX')",0.001
3728,WGTP,"('INDP', 'MSP', 'RAC1P', 'SEX')",0.0
3729,WGTP,"('DREM', 'MSP', 'RAC1P', 'SEX')",0.0001
3730,WGTP,"('MSP', 'PINCP', 'RAC1P', 'SEX')",0.0
3731,WGTP,"('DVET', 'MSP', 'RAC1P', 'SEX')",0.0
3732,WGTP,"('DEAR', 'MSP', 'RAC1P', 'SEX')",0.0001
3733,WGTP,"('MSP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0008
3734,WGTP,"('DEYE', 'MSP', 'RAC1P', 'SEX')",0.0001
3735,WGTP,"('HOUSING_TYPE', 'OWN_RENT', 'RAC1P', 'SEX')",0.003
3736,WGTP,"('EDU', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.022
3737,WGTP,"('HOUSING_TYPE', 'INDP', 'RAC1P', 'SEX')",0.0003
3738,WGTP,"('DREM', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.004
3739,WGTP,"('HOUSING_TYPE', 'PINCP', 'RAC1P', 'SEX')",0.0031
3740,WGTP,"('DVET', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0016
3741,WGTP,"('DEAR', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0042
3742,WGTP,"('HOUSING_TYPE', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.012
3743,WGTP,"('DEYE', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0018
3744,WGTP,"('EDU', 'OWN_RENT', 'RAC1P', 'SEX')",0.0073
3745,WGTP,"('INDP', 'OWN_RENT', 'RAC1P', 'SEX')",0.0002
3746,WGTP,"('DREM', 'OWN_RENT', 'RAC1P', 'SEX')",0.0032
3747,WGTP,"('OWN_RENT', 'PINCP', 'RAC1P', 'SEX')",0.001
3748,WGTP,"('DVET', 'OWN_RENT', 'RAC1P', 'SEX')",0.0026
3749,WGTP,"('DEAR', 'OWN_RENT', 'RAC1P', 'SEX')",0.0045
3750,WGTP,"('OWN_RENT', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0062
3751,WGTP,"('DEYE', 'OWN_RENT', 'RAC1P', 'SEX')",0.0029
3752,WGTP,"('EDU', 'INDP', 'RAC1P', 'SEX')",0.0
3753,WGTP,"('DREM', 'EDU', 'RAC1P', 'SEX')",0.0002
3754,WGTP,"('EDU', 'PINCP', 'RAC1P', 'SEX')",0.0003
3755,WGTP,"('DVET', 'EDU', 'RAC1P', 'SEX')",0.0
3756,WGTP,"('DEAR', 'EDU', 'RAC1P', 'SEX')",0.0002
3757,WGTP,"('EDU', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0025
3758,WGTP,"('DEYE', 'EDU', 'RAC1P', 'SEX')",0.0001
3759,WGTP,"('DREM', 'INDP', 'RAC1P', 'SEX')",0.0
3760,WGTP,"('INDP', 'PINCP', 'RAC1P', 'SEX')",0.0
3761,WGTP,"('DVET', 'INDP', 'RAC1P', 'SEX')",0.0
3762,WGTP,"('DEAR', 'INDP', 'RAC1P', 'SEX')",0.0
3763,WGTP,"('INDP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0001
3764,WGTP,"('DEYE', 'INDP', 'RAC1P', 'SEX')",0.0
3765,WGTP,"('DREM', 'PINCP', 'RAC1P', 'SEX')",0.0
3766,WGTP,"('DREM', 'DVET', 'RAC1P', 'SEX')",0.0
3767,WGTP,"('DEAR', 'DREM', 'RAC1P', 'SEX')",0.0
3768,WGTP,"('DREM', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0001
3769,WGTP,"('DEYE', 'DREM', 'RAC1P', 'SEX')",0.0001
3770,WGTP,"('DVET', 'PINCP', 'RAC1P', 'SEX')",0.0
3771,WGTP,"('DEAR', 'PINCP', 'RAC1P', 'SEX')",0.0001
3772,WGTP,"('PINCP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0003
3773,WGTP,"('DEYE', 'PINCP', 'RAC1P', 'SEX')",0.0
3774,WGTP,"('DEAR', 'DVET', 'RAC1P', 'SEX')",0.0
3775,WGTP,"('DVET', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0
3776,WGTP,"('DEYE', 'DVET', 'RAC1P', 'SEX')",0.0
3777,WGTP,"('DEAR', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0001
3778,WGTP,"('DEAR', 'DEYE', 'RAC1P', 'SEX')",0.0001
3779,WGTP,"('DEYE', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0003
3780,DVET,"('NPF', 'PUMA', 'RAC1P', 'SEX')",0.4543
3781,DVET,"('AGEP', 'PUMA', 'RAC1P', 'SEX')",0.231
3782,DVET,"('DENSITY', 'PUMA', 'RAC1P', 'SEX')",0.4671
3783,DVET,"('PUMA', 'PWGTP', 'RAC1P', 'SEX')",0.1612
3784,DVET,"('INDP_CAT', 'PUMA', 'RAC1P', 'SEX')",0.1474
3785,DVET,"('NOC', 'PUMA', 'RAC1P', 'SEX')",0.4588
3786,DVET,"('DPHY', 'PUMA', 'RAC1P', 'SEX')",0.4643
3787,DVET,"('POVPIP', 'PUMA', 'RAC1P', 'SEX')",0.3277
3788,DVET,"('HISP', 'PUMA', 'RAC1P', 'SEX')",0.4632
3789,DVET,"('MSP', 'PUMA', 'RAC1P', 'SEX')",0.4609
3790,DVET,"('HOUSING_TYPE', 'PUMA', 'RAC1P', 'SEX')",0.4635
3791,DVET,"('OWN_RENT', 'PUMA', 'RAC1P', 'SEX')",0.4631
3792,DVET,"('EDU', 'PUMA', 'RAC1P', 'SEX')",0.3285
3793,DVET,"('INDP', 'PUMA', 'RAC1P', 'SEX')",0.0175
3794,DVET,"('DREM', 'PUMA', 'RAC1P', 'SEX')",0.4645
3795,DVET,"('PINCP', 'PUMA', 'RAC1P', 'SEX')",0.1374
3796,DVET,"('PUMA', 'RAC1P', 'SEX', 'WGTP')",0.1771
3797,DVET,"('DEAR', 'PUMA', 'RAC1P', 'SEX')",0.4653
3798,DVET,"('PINCP_DECILE', 'PUMA', 'RAC1P', 'SEX')",0.3778
3799,DVET,"('DEYE', 'PUMA', 'RAC1P', 'SEX')",0.464
3800,DVET,"('AGEP', 'NPF', 'RAC1P', 'SEX')",0.4906
3801,DVET,"('DENSITY', 'NPF', 'RAC1P', 'SEX')",0.9646
3802,DVET,"('NPF', 'PWGTP', 'RAC1P', 'SEX')",0.3371
3803,DVET,"('INDP_CAT', 'NPF', 'RAC1P', 'SEX')",0.3464
3804,DVET,"('NOC', 'NPF', 'RAC1P', 'SEX')",0.9656
3805,DVET,"('DPHY', 'NPF', 'RAC1P', 'SEX')",0.9679
3806,DVET,"('NPF', 'POVPIP', 'RAC1P', 'SEX')",0.7186
3807,DVET,"('HISP', 'NPF', 'RAC1P', 'SEX')",0.9641
3808,DVET,"('MSP', 'NPF', 'RAC1P', 'SEX')",0.9657
3809,DVET,"('HOUSING_TYPE', 'NPF', 'RAC1P', 'SEX')",0.97
3810,DVET,"('NPF', 'OWN_RENT', 'RAC1P', 'SEX')",0.9699
3811,DVET,"('EDU', 'NPF', 'RAC1P', 'SEX')",0.7241
3812,DVET,"('INDP', 'NPF', 'RAC1P', 'SEX')",0.0445
3813,DVET,"('DREM', 'NPF', 'RAC1P', 'SEX')",0.9684
3814,DVET,"('NPF', 'PINCP', 'RAC1P', 'SEX')",0.3002
3815,DVET,"('NPF', 'RAC1P', 'SEX', 'WGTP')",0.365
3816,DVET,"('DEAR', 'NPF', 'RAC1P', 'SEX')",0.9691
3817,DVET,"('NPF', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.8124
3818,DVET,"('DEYE', 'NPF', 'RAC1P', 'SEX')",0.9694
3819,DVET,"('AGEP', 'DENSITY', 'RAC1P', 'SEX')",0.4983
3820,DVET,"('AGEP', 'PWGTP', 'RAC1P', 'SEX')",0.1739
3821,DVET,"('AGEP', 'INDP_CAT', 'RAC1P', 'SEX')",0.1779
3822,DVET,"('AGEP', 'NOC', 'RAC1P', 'SEX')",0.4958
3823,DVET,"('AGEP', 'DPHY', 'RAC1P', 'SEX')",0.4999
3824,DVET,"('AGEP', 'POVPIP', 'RAC1P', 'SEX')",0.3741
3825,DVET,"('AGEP', 'HISP', 'RAC1P', 'SEX')",0.4964
