,Target,QID Combination,DiSCO Score
2269,PINCP_DECILE,"('DEAR', 'RAC1P', 'SEX', 'WGTP')",0.0004
2270,PINCP_DECILE,"('DEAR', 'DEYE', 'RAC1P', 'SEX')",0.0
2271,PINCP_DECILE,"('AGEP', 'DEAR', 'RAC1P', 'SEX')",0.004
2272,PINCP_DECILE,"('DEAR', 'PWGTP', 'RAC1P', 'SEX')",0.0004
2273,PINCP_DECILE,"('DEAR', 'DVET', 'RAC1P', 'SEX')",0.0002
2274,PINCP_DECILE,"('EDU', 'OWN_RENT', 'RAC1P', 'SEX')",0.0023
2275,PINCP_DECILE,"('EDU', 'NOC', 'RAC1P', 'SEX')",0.011
2276,PINCP_DECILE,"('EDU', 'HISP', 'RAC1P', 'SEX')",0.0032
2277,PINCP_DECILE,"('EDU', 'RAC1P', 'SEX', 'WGTP')",0.0109
2278,PINCP_DECILE,"('DEYE', 'EDU', 'RAC1P', 'SEX')",0.0011
2279,PINCP_DECILE,"('AGEP', 'EDU', 'RAC1P', 'SEX')",0.061
2280,PINCP_DECILE,"('EDU', 'PWGTP', 'RAC1P', 'SEX')",0.0116
2281,PINCP_DECILE,"('DVET', 'EDU', 'RAC1P', 'SEX')",0.0022
2282,PINCP_DECILE,"('NOC', 'OWN_RENT', 'RAC1P', 'SEX')",0.0014
2283,PINCP_DECILE,"('HISP', 'OWN_RENT', 'RAC1P', 'SEX')",0.0004
2284,PINCP_DECILE,"('OWN_RENT', 'RAC1P', 'SEX', 'WGTP')",0.0002
2285,PINCP_DECILE,"('DEYE', 'OWN_RENT', 'RAC1P', 'SEX')",0.0001
2286,PINCP_DECILE,"('AGEP', 'OWN_RENT', 'RAC1P', 'SEX')",0.0056
2287,PINCP_DECILE,"('OWN_RENT', 'PWGTP', 'RAC1P', 'SEX')",0.0009
2288,PINCP_DECILE,"('DVET', 'OWN_RENT', 'RAC1P', 'SEX')",0.0001
2289,PINCP_DECILE,"('HISP', 'NOC', 'RAC1P', 'SEX')",0.0027
2290,PINCP_DECILE,"('NOC', 'RAC1P', 'SEX', 'WGTP')",0.0081
2291,PINCP_DECILE,"('DEYE', 'NOC', 'RAC1P', 'SEX')",0.001
2292,PINCP_DECILE,"('AGEP', 'NOC', 'RAC1P', 'SEX')",0.0316
2293,PINCP_DECILE,"('NOC', 'PWGTP', 'RAC1P', 'SEX')",0.009
2294,PINCP_DECILE,"('DVET', 'NOC', 'RAC1P', 'SEX')",0.0011
2295,PINCP_DECILE,"('HISP', 'RAC1P', 'SEX', 'WGTP')",0.0018
2296,PINCP_DECILE,"('DEYE', 'HISP', 'RAC1P', 'SEX')",0.0001
2297,PINCP_DECILE,"('AGEP', 'HISP', 'RAC1P', 'SEX')",0.0099
2298,PINCP_DECILE,"('HISP', 'PWGTP', 'RAC1P', 'SEX')",0.0019
2299,PINCP_DECILE,"('DVET', 'HISP', 'RAC1P', 'SEX')",0.0
2300,PINCP_DECILE,"('DEYE', 'RAC1P', 'SEX', 'WGTP')",0.0003
2301,PINCP_DECILE,"('AGEP', 'RAC1P', 'SEX', 'WGTP')",0.0599
2302,PINCP_DECILE,"('PWGTP', 'RAC1P', 'SEX', 'WGTP')",0.0055
2303,PINCP_DECILE,"('DVET', 'RAC1P', 'SEX', 'WGTP')",0.0008
2304,PINCP_DECILE,"('AGEP', 'DEYE', 'RAC1P', 'SEX')",0.0017
2305,PINCP_DECILE,"('DEYE', 'PWGTP', 'RAC1P', 'SEX')",0.0005
2306,PINCP_DECILE,"('DEYE', 'DVET', 'RAC1P', 'SEX')",0.0001
2307,PINCP_DECILE,"('AGEP', 'PWGTP', 'RAC1P', 'SEX')",0.0596
2308,PINCP_DECILE,"('AGEP', 'DVET', 'RAC1P', 'SEX')",0.0013
2309,PINCP_DECILE,"('DVET', 'PWGTP', 'RAC1P', 'SEX')",0.0008
2310,INDP,"('DENSITY', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0003
2311,INDP,"('DENSITY', 'POVPIP', 'RAC1P', 'SEX')",0.0027
2312,INDP,"('DENSITY', 'DPHY', 'RAC1P', 'SEX')",0.0241
2313,INDP,"('DENSITY', 'PINCP', 'RAC1P', 'SEX')",0.1424
2314,INDP,"('DENSITY', 'MSP', 'RAC1P', 'SEX')",0.0128
2315,INDP,"('DENSITY', 'DREM', 'RAC1P', 'SEX')",0.0247
2316,INDP,"('DENSITY', 'INDP_CAT', 'RAC1P', 'SEX')",0.0181
2317,INDP,"('DENSITY', 'NPF', 'RAC1P', 'SEX')",0.003
2318,INDP,"('DENSITY', 'PUMA', 'RAC1P', 'SEX')",0.0009
2319,INDP,"('DENSITY', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0228
2320,INDP,"('DEAR', 'DENSITY', 'RAC1P', 'SEX')",0.0
2321,INDP,"('DENSITY', 'EDU', 'RAC1P', 'SEX')",0.0062
2322,INDP,"('DENSITY', 'OWN_RENT', 'RAC1P', 'SEX')",0.0003
2323,INDP,"('DENSITY', 'NOC', 'RAC1P', 'SEX')",0.0074
2324,INDP,"('DENSITY', 'HISP', 'RAC1P', 'SEX')",0.0024
2325,INDP,"('DENSITY', 'RAC1P', 'SEX', 'WGTP')",0.0052
2326,INDP,"('DENSITY', 'DEYE', 'RAC1P', 'SEX')",0.0003
2327,INDP,"('AGEP', 'DENSITY', 'RAC1P', 'SEX')",0.0271
2328,INDP,"('DENSITY', 'PWGTP', 'RAC1P', 'SEX')",0.0052
2329,INDP,"('DENSITY', 'DVET', 'RAC1P', 'SEX')",0.0001
2330,INDP,"('HOUSING_TYPE', 'POVPIP', 'RAC1P', 'SEX')",0.001
2331,INDP,"('DPHY', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0034
2332,INDP,"('HOUSING_TYPE', 'PINCP', 'RAC1P', 'SEX')",0.0763
2333,INDP,"('HOUSING_TYPE', 'MSP', 'RAC1P', 'SEX')",0.0015
2334,INDP,"('DREM', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0033
2335,INDP,"('HOUSING_TYPE', 'INDP_CAT', 'RAC1P', 'SEX')",0.0113
2336,INDP,"('HOUSING_TYPE', 'NPF', 'RAC1P', 'SEX')",0.0004
2337,INDP,"('HOUSING_TYPE', 'PUMA', 'RAC1P', 'SEX')",0.002
2338,INDP,"('HOUSING_TYPE', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0019
2339,INDP,"('DEAR', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0002
2340,INDP,"('EDU', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0023
2341,INDP,"('HOUSING_TYPE', 'OWN_RENT', 'RAC1P', 'SEX')",0.0002
2342,INDP,"('HOUSING_TYPE', 'NOC', 'RAC1P', 'SEX')",0.0019
2343,INDP,"('HISP', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0015
2344,INDP,"('HOUSING_TYPE', 'RAC1P', 'SEX', 'WGTP')",0.0005
2345,INDP,"('DEYE', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0006
2346,INDP,"('AGEP', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0024
2347,INDP,"('HOUSING_TYPE', 'PWGTP', 'RAC1P', 'SEX')",0.0018
2348,INDP,"('DVET', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0004
2349,INDP,"('DPHY', 'POVPIP', 'RAC1P', 'SEX')",0.0283
2350,INDP,"('PINCP', 'POVPIP', 'RAC1P', 'SEX')",0.1566
2351,INDP,"('MSP', 'POVPIP', 'RAC1P', 'SEX')",0.0368
2352,INDP,"('DREM', 'POVPIP', 'RAC1P', 'SEX')",0.0342
2353,INDP,"('INDP_CAT', 'POVPIP', 'RAC1P', 'SEX')",0.0373
2354,INDP,"('NPF', 'POVPIP', 'RAC1P', 'SEX')",0.0058
2355,INDP,"('POVPIP', 'PUMA', 'RAC1P', 'SEX')",0.0071
2356,INDP,"('PINCP_DECILE', 'POVPIP', 'RAC1P', 'SEX')",0.0408
2357,INDP,"('DEAR', 'POVPIP', 'RAC1P', 'SEX')",0.0014
2358,INDP,"('EDU', 'POVPIP', 'RAC1P', 'SEX')",0.0106
2359,INDP,"('OWN_RENT', 'POVPIP', 'RAC1P', 'SEX')",0.0015
2360,INDP,"('NOC', 'POVPIP', 'RAC1P', 'SEX')",0.0101
2361,INDP,"('HISP', 'POVPIP', 'RAC1P', 'SEX')",0.0022
2362,INDP,"('POVPIP', 'RAC1P', 'SEX', 'WGTP')",0.0092
2363,INDP,"('DEYE', 'POVPIP', 'RAC1P', 'SEX')",0.0012
2364,INDP,"('AGEP', 'POVPIP', 'RAC1P', 'SEX')",0.0485
2365,INDP,"('POVPIP', 'PWGTP', 'RAC1P', 'SEX')",0.0098
2366,INDP,"('DVET', 'POVPIP', 'RAC1P', 'SEX')",0.001
2367,INDP,"('DPHY', 'PINCP', 'RAC1P', 'SEX')",0.1128
2368,INDP,"('DPHY', 'MSP', 'RAC1P', 'SEX')",0.012
2369,INDP,"('DPHY', 'DREM', 'RAC1P', 'SEX')",0.0074
2370,INDP,"('DPHY', 'INDP_CAT', 'RAC1P', 'SEX')",0.0383
2371,INDP,"('DPHY', 'NPF', 'RAC1P', 'SEX')",0.0184
2372,INDP,"('DPHY', 'PUMA', 'RAC1P', 'SEX')",0.0289
2373,INDP,"('DPHY', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0272
2374,INDP,"('DEAR', 'DPHY', 'RAC1P', 'SEX')",0.0028
2375,INDP,"('DPHY', 'EDU', 'RAC1P', 'SEX')",0.047
2376,INDP,"('DPHY', 'OWN_RENT', 'RAC1P', 'SEX')",0.0113
2377,INDP,"('DPHY', 'NOC', 'RAC1P', 'SEX')",0.0206
2378,INDP,"('DPHY', 'HISP', 'RAC1P', 'SEX')",0.0074
2379,INDP,"('DPHY', 'RAC1P', 'SEX', 'WGTP')",0.0383
2380,INDP,"('DEYE', 'DPHY', 'RAC1P', 'SEX')",0.0035
2381,INDP,"('AGEP', 'DPHY', 'RAC1P', 'SEX')",0.0186
2382,INDP,"('DPHY', 'PWGTP', 'RAC1P', 'SEX')",0.0344
2383,INDP,"('DPHY', 'DVET', 'RAC1P', 'SEX')",0.0029
2384,INDP,"('MSP', 'PINCP', 'RAC1P', 'SEX')",0.0805
2385,INDP,"('DREM', 'PINCP', 'RAC1P', 'SEX')",0.1133
2386,INDP,"('INDP_CAT', 'PINCP', 'RAC1P', 'SEX')",0.174
2387,INDP,"('NPF', 'PINCP', 'RAC1P', 'SEX')",0.1518
2388,INDP,"('PINCP', 'PUMA', 'RAC1P', 'SEX')",0.1551
2389,INDP,"('PINCP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.1572
2390,INDP,"('DEAR', 'PINCP', 'RAC1P', 'SEX')",0.0734
2391,INDP,"('EDU', 'PINCP', 'RAC1P', 'SEX')",0.1595
2392,INDP,"('OWN_RENT', 'PINCP', 'RAC1P', 'SEX')",0.1162
2393,INDP,"('NOC', 'PINCP', 'RAC1P', 'SEX')",0.1557
2394,INDP,"('HISP', 'PINCP', 'RAC1P', 'SEX')",0.1163
2395,INDP,"('PINCP', 'RAC1P', 'SEX', 'WGTP')",0.1594
2396,INDP,"('DEYE', 'PINCP', 'RAC1P', 'SEX')",0.0737
2397,INDP,"('AGEP', 'PINCP', 'RAC1P', 'SEX')",0.1546
2398,INDP,"('PINCP', 'PWGTP', 'RAC1P', 'SEX')",0.1594
2399,INDP,"('DVET', 'PINCP', 'RAC1P', 'SEX')",0.0727
2400,INDP,"('DREM', 'MSP', 'RAC1P', 'SEX')",0.0145
2401,INDP,"('INDP_CAT', 'MSP', 'RAC1P', 'SEX')",0.0374
2402,INDP,"('MSP', 'NPF', 'RAC1P', 'SEX')",0.0216
2403,INDP,"('MSP', 'PUMA', 'RAC1P', 'SEX')",0.0569
2404,INDP,"('MSP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0091
2405,INDP,"('DEAR', 'MSP', 'RAC1P', 'SEX')",0.0009
2406,INDP,"('EDU', 'MSP', 'RAC1P', 'SEX')",0.052
2407,INDP,"('MSP', 'OWN_RENT', 'RAC1P', 'SEX')",0.004
2408,INDP,"('MSP', 'NOC', 'RAC1P', 'SEX')",0.0157
2409,INDP,"('HISP', 'MSP', 'RAC1P', 'SEX')",0.0054
2410,INDP,"('MSP', 'RAC1P', 'SEX', 'WGTP')",0.0544
2411,INDP,"('DEYE', 'MSP', 'RAC1P', 'SEX')",0.0017
2412,INDP,"('AGEP', 'MSP', 'RAC1P', 'SEX')",0.0295
2413,INDP,"('MSP', 'PWGTP', 'RAC1P', 'SEX')",0.0473
2414,INDP,"('DVET', 'MSP', 'RAC1P', 'SEX')",0.0007
2415,INDP,"('DREM', 'INDP_CAT', 'RAC1P', 'SEX')",0.0438
2416,INDP,"('DREM', 'NPF', 'RAC1P', 'SEX')",0.0289
2417,INDP,"('DREM', 'PUMA', 'RAC1P', 'SEX')",0.0314
2418,INDP,"('DREM', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0336
2419,INDP,"('DEAR', 'DREM', 'RAC1P', 'SEX')",0.0029
2420,INDP,"('DREM', 'EDU', 'RAC1P', 'SEX')",0.0448
2421,INDP,"('DREM', 'OWN_RENT', 'RAC1P', 'SEX')",0.0134
2422,INDP,"('DREM', 'NOC', 'RAC1P', 'SEX')",0.0212
2423,INDP,"('DREM', 'HISP', 'RAC1P', 'SEX')",0.0058
2424,INDP,"('DREM', 'RAC1P', 'SEX', 'WGTP')",0.0396
2425,INDP,"('DEYE', 'DREM', 'RAC1P', 'SEX')",0.0031
2426,INDP,"('AGEP', 'DREM', 'RAC1P', 'SEX')",0.0208
2427,INDP,"('DREM', 'PWGTP', 'RAC1P', 'SEX')",0.0367
2428,INDP,"('DREM', 'DVET', 'RAC1P', 'SEX')",0.0029
2429,INDP,"('INDP_CAT', 'NPF', 'RAC1P', 'SEX')",0.0283
2430,INDP,"('INDP_CAT', 'PUMA', 'RAC1P', 'SEX')",0.028
2431,INDP,"('INDP_CAT', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0912
2432,INDP,"('DEAR', 'INDP_CAT', 'RAC1P', 'SEX')",0.0102
2433,INDP,"('EDU', 'INDP_CAT', 'RAC1P', 'SEX')",0.0543
2434,INDP,"('INDP_CAT', 'OWN_RENT', 'RAC1P', 'SEX')",0.0111
2435,INDP,"('INDP_CAT', 'NOC', 'RAC1P', 'SEX')",0.0371
2436,INDP,"('HISP', 'INDP_CAT', 'RAC1P', 'SEX')",0.0148
2437,INDP,"('INDP_CAT', 'RAC1P', 'SEX', 'WGTP')",0.0455
2438,INDP,"('DEYE', 'INDP_CAT', 'RAC1P', 'SEX')",0.0138
2439,INDP,"('AGEP', 'INDP_CAT', 'RAC1P', 'SEX')",0.0838
2440,INDP,"('INDP_CAT', 'PWGTP', 'RAC1P', 'SEX')",0.054
2441,INDP,"('DVET', 'INDP_CAT', 'RAC1P', 'SEX')",0.0112
2442,INDP,"('NPF', 'PUMA', 'RAC1P', 'SEX')",0.005
2443,INDP,"('NPF', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0196
2444,INDP,"('DEAR', 'NPF', 'RAC1P', 'SEX')",0.0004
2445,INDP,"('EDU', 'NPF', 'RAC1P', 'SEX')",0.0083
2446,INDP,"('NPF', 'OWN_RENT', 'RAC1P', 'SEX')",0.0008
2447,INDP,"('NOC', 'NPF', 'RAC1P', 'SEX')",0.0082
2448,INDP,"('HISP', 'NPF', 'RAC1P', 'SEX')",0.0029
2449,INDP,"('NPF', 'RAC1P', 'SEX', 'WGTP')",0.0077
2450,INDP,"('DEYE', 'NPF', 'RAC1P', 'SEX')",0.0007
2451,INDP,"('AGEP', 'NPF', 'RAC1P', 'SEX')",0.0287
2452,INDP,"('NPF', 'PWGTP', 'RAC1P', 'SEX')",0.0065
2453,INDP,"('DVET', 'NPF', 'RAC1P', 'SEX')",0.0003
2454,INDP,"('PINCP_DECILE', 'PUMA', 'RAC1P', 'SEX')",0.0279
2455,INDP,"('DEAR', 'PUMA', 'RAC1P', 'SEX')",0.0006
2456,INDP,"('EDU', 'PUMA', 'RAC1P', 'SEX')",0.0097
2457,INDP,"('OWN_RENT', 'PUMA', 'RAC1P', 'SEX')",0.001
2458,INDP,"('NOC', 'PUMA', 'RAC1P', 'SEX')",0.0125
2459,INDP,"('HISP', 'PUMA', 'RAC1P', 'SEX')",0.0019
2460,INDP,"('PUMA', 'RAC1P', 'SEX', 'WGTP')",0.0075
2461,INDP,"('DEYE', 'PUMA', 'RAC1P', 'SEX')",0.0006
2462,INDP,"('AGEP', 'PUMA', 'RAC1P', 'SEX')",0.0445
2463,INDP,"('PUMA', 'PWGTP', 'RAC1P', 'SEX')",0.0083
2464,INDP,"('DVET', 'PUMA', 'RAC1P', 'SEX')",0.0004
2465,INDP,"('DEAR', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0012
2466,INDP,"('EDU', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.041
2467,INDP,"('OWN_RENT', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.003
2468,INDP,"('NOC', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0335
2469,INDP,"('HISP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0109
2470,INDP,"('PINCP_DECILE', 'RAC1P', 'SEX', 'WGTP')",0.0371
2471,INDP,"('DEYE', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0021
2472,INDP,"('AGEP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0674
2473,INDP,"('PINCP_DECILE', 'PWGTP', 'RAC1P', 'SEX')",0.0386
2474,INDP,"('DVET', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.001
2475,INDP,"('DEAR', 'EDU', 'RAC1P', 'SEX')",0.0013
2476,INDP,"('DEAR', 'OWN_RENT', 'RAC1P', 'SEX')",0.0002
2477,INDP,"('DEAR', 'NOC', 'RAC1P', 'SEX')",0.0019
2478,INDP,"('DEAR', 'HISP', 'RAC1P', 'SEX')",0.0007
2479,INDP,"('DEAR', 'RAC1P', 'SEX', 'WGTP')",0.0012
2480,INDP,"('DEAR', 'DEYE', 'RAC1P', 'SEX')",0.0001
2481,INDP,"('AGEP', 'DEAR', 'RAC1P', 'SEX')",0.004
2482,INDP,"('DEAR', 'PWGTP', 'RAC1P', 'SEX')",0.0015
2483,INDP,"('DEAR', 'DVET', 'RAC1P', 'SEX')",0.0001
2484,INDP,"('EDU', 'OWN_RENT', 'RAC1P', 'SEX')",0.0025
2485,INDP,"('EDU', 'NOC', 'RAC1P', 'SEX')",0.0133
2486,INDP,"('EDU', 'HISP', 'RAC1P', 'SEX')",0.0043
2487,INDP,"('EDU', 'RAC1P', 'SEX', 'WGTP')",0.0132
2488,INDP,"('DEYE', 'EDU', 'RAC1P', 'SEX')",0.0014
2489,INDP,"('AGEP', 'EDU', 'RAC1P', 'SEX')",0.0689
2490,INDP,"('EDU', 'PWGTP', 'RAC1P', 'SEX')",0.0152
2491,INDP,"('DVET', 'EDU', 'RAC1P', 'SEX')",0.0014
2492,INDP,"('NOC', 'OWN_RENT', 'RAC1P', 'SEX')",0.003
2493,INDP,"('HISP', 'OWN_RENT', 'RAC1P', 'SEX')",0.0014
2494,INDP,"('OWN_RENT', 'RAC1P', 'SEX', 'WGTP')",0.0006
2495,INDP,"('DEYE', 'OWN_RENT', 'RAC1P', 'SEX')",0.0002
2496,INDP,"('AGEP', 'OWN_RENT', 'RAC1P', 'SEX')",0.007
2497,INDP,"('OWN_RENT', 'PWGTP', 'RAC1P', 'SEX')",0.0012
2498,INDP,"('DVET', 'OWN_RENT', 'RAC1P', 'SEX')",0.0002
2499,INDP,"('HISP', 'NOC', 'RAC1P', 'SEX')",0.0049
2500,INDP,"('NOC', 'RAC1P', 'SEX', 'WGTP')",0.0125
2501,INDP,"('DEYE', 'NOC', 'RAC1P', 'SEX')",0.0025
2502,INDP,"('AGEP', 'NOC', 'RAC1P', 'SEX')",0.0422
2503,INDP,"('NOC', 'PWGTP', 'RAC1P', 'SEX')",0.0132
2504,INDP,"('DVET', 'NOC', 'RAC1P', 'SEX')",0.0019
2505,INDP,"('HISP', 'RAC1P', 'SEX', 'WGTP')",0.0025
2506,INDP,"('DEYE', 'HISP', 'RAC1P', 'SEX')",0.0009
2507,INDP,"('AGEP', 'HISP', 'RAC1P', 'SEX')",0.0094
2508,INDP,"('HISP', 'PWGTP', 'RAC1P', 'SEX')",0.0018
2509,INDP,"('DVET', 'HISP', 'RAC1P', 'SEX')",0.0007
2510,INDP,"('DEYE', 'RAC1P', 'SEX', 'WGTP')",0.0011
2511,INDP,"('AGEP', 'RAC1P', 'SEX', 'WGTP')",0.0642
2512,INDP,"('PWGTP', 'RAC1P', 'SEX', 'WGTP')",0.0081
2513,INDP,"('DVET', 'RAC1P', 'SEX', 'WGTP')",0.0011
2514,INDP,"('AGEP', 'DEYE', 'RAC1P', 'SEX')",0.0014
2515,INDP,"('DEYE', 'PWGTP', 'RAC1P', 'SEX')",0.0013
2516,INDP,"('DEYE', 'DVET', 'RAC1P', 'SEX')",0.0003
2517,INDP,"('AGEP', 'PWGTP', 'RAC1P', 'SEX')",0.0694
2518,INDP,"('AGEP', 'DVET', 'RAC1P', 'SEX')",0.001
2519,INDP,"('DVET', 'PWGTP', 'RAC1P', 'SEX')",0.0009
2520,DEAR,"('DENSITY', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0583
2521,DEAR,"('DENSITY', 'POVPIP', 'RAC1P', 'SEX')",0.2405
2522,DEAR,"('DENSITY', 'DPHY', 'RAC1P', 'SEX')",0.0926
2523,DEAR,"('DENSITY', 'PINCP', 'RAC1P', 'SEX')",0.4486
2524,DEAR,"('DENSITY', 'MSP', 'RAC1P', 'SEX')",0.2217
2525,DEAR,"('DENSITY', 'DREM', 'RAC1P', 'SEX')",0.0873
2526,DEAR,"('DENSITY', 'INDP_CAT', 'RAC1P', 'SEX')",0.2762
2527,DEAR,"('DENSITY', 'NPF', 'RAC1P', 'SEX')",0.1873
2528,DEAR,"('DENSITY', 'PUMA', 'RAC1P', 'SEX')",0.1354
2529,DEAR,"('DENSITY', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.2951
2530,DEAR,"('DENSITY', 'INDP', 'RAC1P', 'SEX')",0.4708
2531,DEAR,"('DENSITY', 'EDU', 'RAC1P', 'SEX')",0.2856
2532,DEAR,"('DENSITY', 'OWN_RENT', 'RAC1P', 'SEX')",0.0659
2533,DEAR,"('DENSITY', 'NOC', 'RAC1P', 'SEX')",0.2255
2534,DEAR,"('DENSITY', 'HISP', 'RAC1P', 'SEX')",0.0947
2535,DEAR,"('DENSITY', 'RAC1P', 'SEX', 'WGTP')",0.356
2536,DEAR,"('DENSITY', 'DEYE', 'RAC1P', 'SEX')",0.0384
2537,DEAR,"('AGEP', 'DENSITY', 'RAC1P', 'SEX')",0.4703
2538,DEAR,"('DENSITY', 'PWGTP', 'RAC1P', 'SEX')",0.3491
2539,DEAR,"('DENSITY', 'DVET', 'RAC1P', 'SEX')",0.0377
2540,DEAR,"('HOUSING_TYPE', 'POVPIP', 'RAC1P', 'SEX')",0.0821
2541,DEAR,"('DPHY', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0602
2542,DEAR,"('HOUSING_TYPE', 'PINCP', 'RAC1P', 'SEX')",0.2122
2543,DEAR,"('HOUSING_TYPE', 'MSP', 'RAC1P', 'SEX')",0.1188
2544,DEAR,"('DREM', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0545
2545,DEAR,"('HOUSING_TYPE', 'INDP_CAT', 'RAC1P', 'SEX')",0.0973
2546,DEAR,"('HOUSING_TYPE', 'NPF', 'RAC1P', 'SEX')",0.0516
2547,DEAR,"('HOUSING_TYPE', 'PUMA', 'RAC1P', 'SEX')",0.1031
2548,DEAR,"('HOUSING_TYPE', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.1106
2549,DEAR,"('HOUSING_TYPE', 'INDP', 'RAC1P', 'SEX')",0.3236
2550,DEAR,"('EDU', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0868
2551,DEAR,"('HOUSING_TYPE', 'OWN_RENT', 'RAC1P', 'SEX')",0.0117
2552,DEAR,"('HOUSING_TYPE', 'NOC', 'RAC1P', 'SEX')",0.0566
2553,DEAR,"('HISP', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0491
2554,DEAR,"('HOUSING_TYPE', 'RAC1P', 'SEX', 'WGTP')",0.0994
2555,DEAR,"('DEYE', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0117
2556,DEAR,"('AGEP', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.2396
2557,DEAR,"('HOUSING_TYPE', 'PWGTP', 'RAC1P', 'SEX')",0.1173
2558,DEAR,"('DVET', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0128
2559,DEAR,"('DPHY', 'POVPIP', 'RAC1P', 'SEX')",0.13
2560,DEAR,"('PINCP', 'POVPIP', 'RAC1P', 'SEX')",0.4896
2561,DEAR,"('MSP', 'POVPIP', 'RAC1P', 'SEX')",0.2705
2562,DEAR,"('DREM', 'POVPIP', 'RAC1P', 'SEX')",0.118
2563,DEAR,"('INDP_CAT', 'POVPIP', 'RAC1P', 'SEX')",0.3259
2564,DEAR,"('NPF', 'POVPIP', 'RAC1P', 'SEX')",0.259
2565,DEAR,"('POVPIP', 'PUMA', 'RAC1P', 'SEX')",0.3886
2566,DEAR,"('PINCP_DECILE', 'POVPIP', 'RAC1P', 'SEX')",0.3333
2567,DEAR,"('INDP', 'POVPIP', 'RAC1P', 'SEX')",0.4343
2568,DEAR,"('EDU', 'POVPIP', 'RAC1P', 'SEX')",0.3283
2569,DEAR,"('OWN_RENT', 'POVPIP', 'RAC1P', 'SEX')",0.0849
2570,DEAR,"('NOC', 'POVPIP', 'RAC1P', 'SEX')",0.2456
2571,DEAR,"('HISP', 'POVPIP', 'RAC1P', 'SEX')",0.1158
2572,DEAR,"('POVPIP', 'RAC1P', 'SEX', 'WGTP')",0.3963
2573,DEAR,"('DEYE', 'POVPIP', 'RAC1P', 'SEX')",0.0606
2574,DEAR,"('AGEP', 'POVPIP', 'RAC1P', 'SEX')",0.5272
2575,DEAR,"('POVPIP', 'PWGTP', 'RAC1P', 'SEX')",0.4467
2576,DEAR,"('DVET', 'POVPIP', 'RAC1P', 'SEX')",0.0596
2577,DEAR,"('DPHY', 'PINCP', 'RAC1P', 'SEX')",0.2333
2578,DEAR,"('DPHY', 'MSP', 'RAC1P', 'SEX')",0.138
2579,DEAR,"('DPHY', 'DREM', 'RAC1P', 'SEX')",0.0537
2580,DEAR,"('DPHY', 'INDP_CAT', 'RAC1P', 'SEX')",0.1493
2581,DEAR,"('DPHY', 'NPF', 'RAC1P', 'SEX')",0.101
2582,DEAR,"('DPHY', 'PUMA', 'RAC1P', 'SEX')",0.1284
2583,DEAR,"('DPHY', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.1454
2584,DEAR,"('DPHY', 'INDP', 'RAC1P', 'SEX')",0.387
2585,DEAR,"('DPHY', 'EDU', 'RAC1P', 'SEX')",0.1272
2586,DEAR,"('DPHY', 'OWN_RENT', 'RAC1P', 'SEX')",0.0727
2587,DEAR,"('DPHY', 'NOC', 'RAC1P', 'SEX')",0.1048
2588,DEAR,"('DPHY', 'HISP', 'RAC1P', 'SEX')",0.0895
2589,DEAR,"('DPHY', 'RAC1P', 'SEX', 'WGTP')",0.1618
2590,DEAR,"('DEYE', 'DPHY', 'RAC1P', 'SEX')",0.0541
2591,DEAR,"('AGEP', 'DPHY', 'RAC1P', 'SEX')",0.1951
